index,index,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
40,22475,GTM,North America,Guatemala,2021-01-15,147560.0,623.0,785.143,5177.0,26.0,29.285999999999998,8236.413,34.774,43.825,288.967,1.4509999999999998,1.635,1.09,5300.0,63.258,24526.0,375.74199999999996,103.991,9.977,2324.214,27.741,697640.0,5879.0,38.94,0.32799999999999996,4760.0,0.266,0.165,6.1,people tested,123347.0,16012.0,7522.0,1.18,722.0,59.72,17915567.0,157.834,22.9,4.694,3.016,7423.808000000001,8.7,155.898,10.18,35.3,52.0,76.665,0.6,74.3,0.65
41,54490,TJK,Asia,Tajikistan,2021-01-15,13308.0,0.0,0.429,90.0,0.0,0.0,1395.3129999999999,0.0,0.045,9.436,0.0,0.0,0.05,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,139990.0,953.0,5.877999999999999,0.04,911.0,0.038,0.005,212.6,people tested,110000.0,77364.0,7143.0,1.27,825.0,42.59,9537642.0,64.281,23.3,3.466,2.155,2896.913,4.8,427.69800000000004,7.11,22.6,28.9,72.704,4.8,71.1,0.65
42,5930,BLZ,North America,Belize,2021-01-15,11529.0,73.0,46.714,281.0,1.0,1.429,28994.947,183.592,117.484,706.703,2.515,3.593,0.9,371.0,32.010999999999996,1955.0,168.685,2838.847,244.947,909.5239999999999,78.477,7656097.0,35840.0,660.6,3.092,41871.0,3.613,0.053,18.9,tests performed,141758.0,15430.0,11419.0,1.22,985.0,72.22,397621.0,16.426,25.0,3.853,2.279,7824.361999999999,0.2,176.957,17.11,25.1,31.4,90.083,1.3,74.62,0.708
43,29168,KEN,Africa,Kenya,2021-01-15,98859.0,166.0,129.286,1726.0,3.0,3.286,1838.509,3.0869999999999997,2.404,32.099000000000004,0.055999999999999994,0.061,0.96,2615.0,43.25,26042.0,430.718,29.198,5.912999999999999,3948.68,65.309,1107121.0,7137.0,20.589000000000002,0.133,4097.0,0.076,0.032,31.7,samples tested,1282184.0,20996.0,41012.0,2.12,678.0,59.26,53771300.0,87.324,20.0,2.6860000000000004,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.59
44,3662,AZE,Asia,Azerbaijan,2021-01-15,226549.0,349.0,447.42900000000003,2983.0,12.0,16.285999999999998,22343.928,34.421,44.129,294.205,1.1840000000000002,1.6059999999999999,0.55,372.0,41.303999999999995,1874.0,208.074,,,,,7878732.0,180970.0,874.793,20.093,144756.0,16.073,0.012,80.5,tests performed,166956.0,4991.0,11797.0,1.85,1310.0,89.81,10139175.0,119.309,32.4,6.018,3.8710000000000004,15847.419,0.7,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.757
45,53545,CHE,Europe,Switzerland,2021-01-15,495228.0,2396.0,2463.571,8646.0,60.0,59.428999999999995,57221.242999999995,276.846,284.654,999.0039999999999,6.933,6.867000000000001,1.08,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,3562488.0,16098.0,411.629,1.86,15634.0,1.806,0.125,8.0,tests performed,66000.0,77364.0,3829.0,0.76,442.0,60.19,8654618.0,214.243,43.1,18.436,12.644,57410.166,0.5,99.73899999999999,5.59,22.6,28.9,67.779,4.53,83.78,0.9440000000000001
46,4632,BGD,Asia,Bangladesh,2021-01-15,526485.0,762.0,827.857,7862.0,13.0,18.285999999999998,3196.836,4.627,5.027,47.738,0.079,0.111,0.86,372.0,41.303999999999995,1874.0,208.074,,,,,3429132.0,13678.0,20.822,0.083,14329.0,0.087,0.057999999999999996,17.3,tests performed,144130.0,534.0,6110.0,8.47,3591.0,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.9840000000004,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
47,8153,BRN,Asia,Brunei,2021-01-15,174.0,0.0,0.14300000000000002,3.0,0.0,0.0,397.73,0.0,0.327,6.857,0.0,0.0,0.07,371.0,32.010999999999996,1955.0,168.685,2838.847,244.947,909.5239999999999,78.477,6421441.0,2440.0,30.21,0.7440000000000001,74492.0,0.35,0.154,6.5,tests performed,193699.0,57180.0,32283.0,0.09,152.0,35.19,437483.0,81.347,32.4,4.591,2.3819999999999997,71809.25099999999,3.4,201.285,12.79,2.0,30.9,97.164,2.7,75.86,0.853
48,55492,TLS,Asia,Timor,2021-01-15,51.0,0.0,0.28600000000000003,71.0,0.0,0.0,38.681999999999995,0.0,0.217,1.0170000000000001,0.0,0.0,1.34,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,1625271.0,7229.0,23.285,0.10400000000000001,14759.0,0.21100000000000002,0.013000000000000001,76.0,tests performed,110000.0,77364.0,7143.0,1.27,825.0,60.19,1318442.0,87.176,18.0,3.556,1.8969999999999998,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625
49,3974,BHS,North America,Bahamas,2021-01-15,8021.0,10.0,7.428999999999999,175.0,0.0,0.0,20396.798,25.429000000000002,18.89,445.01199999999994,0.0,0.0,1.05,372.0,41.303999999999995,1874.0,208.074,,,,,7878732.0,180970.0,874.793,20.093,144756.0,16.073,0.012,80.5,tests performed,166956.0,4991.0,11797.0,1.85,1310.0,68.98,393248.0,39.497,34.3,8.996,5.2,27717.847,0.7,235.954,13.17,3.1,20.4,83.241,2.9,73.92,0.807
50,47743,SAU,Asia,Saudi Arabia,2021-01-15,364613.0,173.0,147.286,6313.0,3.0,4.428999999999999,10473.212,4.968999999999999,4.231,181.33599999999998,0.086,0.127,0.83,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,11629158.0,43255.0,334.038,1.242,44722.0,1.285,0.003,303.6,tests performed,178337.0,37862.0,15498.0,0.51,445.0,52.78,34813867.0,15.322000000000001,31.9,3.295,1.845,49045.41099999999,32.3,259.538,17.72,1.8,25.4,41.34,2.7,75.13,0.853
51,50470,SOM,Africa,Somalia,2021-01-15,4744.0,0.0,2.571,130.0,0.0,0.0,298.492,0.0,0.162,8.18,0.0,0.0,0.53,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,759688.0,5384.0,365.42199999999997,2.59,4270.0,2.0540000000000003,0.23800000000000002,4.2,tests performed,47931.0,4062.0,2624.0,2.31,1262.0,21.3,15893219.0,23.5,16.8,2.7310000000000003,1.496,2205.923,25.1,365.769,6.05,20.1,25.0,9.831,0.9,57.4,0.546
52,52511,SDN,Africa,Sudan,2021-01-15,25730.0,0.0,344.85699999999997,1576.0,0.0,15.429,586.783,0.0,7.865,35.941,0.0,0.35200000000000004,0.47,2318.0,49.578,14951.0,319.775,94.631,2.024,1832.854,39.201,1522237.0,18050.0,71.089,0.843,15134.0,0.7070000000000001,0.046,21.7,tests performed,1103301.0,77364.0,61016.0,2.36,1305.0,25.93,43849269.0,23.258000000000003,19.7,3.548,2.0340000000000003,4466.5070000000005,0.7,431.38800000000003,15.67,0.3,27.0,23.436999999999998,0.8,65.31,0.502
53,9449,KHM,Asia,Cambodia,2021-01-15,436.0,10.0,7.0,2.0,0.0,0.0,26.078000000000003,0.598,0.419,0.168,0.0,0.0,0.57,380.0,54.688,4205.0,605.1709999999999,2838.847,244.947,909.5239999999999,78.477,1285526.0,7920.0,185.00900000000001,1.14,6507.0,0.9359999999999999,0.064,15.5,tests performed,25251.0,1124.0,1081.0,0.36,156.0,50.93,16718971.0,90.67200000000001,25.6,4.412,2.385,3645.07,71.7,270.892,4.0,2.0,33.7,66.229,0.8,69.82,0.5820000000000001
54,47417,STP,Africa,Sao Tome and Principe,2021-01-15,1125.0,6.0,10.142999999999999,17.0,0.0,0.0,5133.213,27.377,46.28,77.569,0.0,0.0,0.53,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,69.44,219161.0,212.84099999999998,18.7,2.886,2.162,3052.7140000000004,32.3,270.113,2.42,16.7,38.1,41.34,2.9,70.39,0.589
55,61459,ZWE,Africa,Zimbabwe,2021-01-15,26109.0,741.0,921.2860000000001,666.0,30.0,28.285999999999998,1756.6529999999998,49.856,61.985,44.809,2.0180000000000002,1.903,1.62,23891.0,72.178,128947.0,389.565,1273.0,3.846,33902.0,102.42200000000001,267027.0,3386.0,17.965999999999998,0.228,3418.0,0.23,0.27,3.7,tests performed,56581530.0,1021093.0,913912.0,0.73,2761.0,87.04,14862927.0,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535
56,26143,IRN,Asia,Iran,2021-01-15,1318295.0,6485.0,6254.429,56621.0,83.0,86.14299999999999,15695.305,77.209,74.464,674.1160000000001,0.988,1.026,1.0,0.0,0.0,20.0,58.608000000000004,103.991,9.977,2.8680000000000003,8.404,8262166.0,54191.0,98.367,0.645,53447.0,0.636,0.11699999999999999,8.5,tests performed,1043534.0,237050.0,173922.0,0.08,126.0,72.69,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,64.204,1.5,76.68,0.7979999999999999
57,57763,ARE,Asia,United Arab Emirates,2021-01-15,246376.0,3407.0,3096.0,733.0,7.0,5.143,24910.62,344.475,313.031,74.112,0.708,0.52,1.39,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,23088058.0,131262.0,2334.391,13.272,145473.0,14.709000000000001,0.021,47.0,tests performed,1665987.0,138154.0,103490.0,16.84,10464.0,45.37,9890400.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,0.1,317.84,17.26,1.2,37.4,21.221999999999998,1.2,77.97,0.863
58,5625,BEL,Europe,Belgium,2021-01-15,675089.0,2203.0,2055.143,20352.0,58.0,51.428999999999995,58249.471,190.084,177.326,1756.055,5.004,4.437,1.05,371.0,32.010999999999996,1955.0,168.685,2838.847,244.947,909.5239999999999,78.477,7571937.0,41942.0,653.3380000000001,3.6189999999999998,44739.0,3.86,0.051,19.6,tests performed,94743.0,16038.0,10404.0,0.82,898.0,60.19,11589616.0,375.564,41.8,18.570999999999998,12.849,42658.575999999994,0.2,114.898,4.29,25.1,31.4,88.469,5.64,81.63,0.9159999999999999
59,21829,GRC,Europe,Greece,2021-01-15,147860.0,577.0,623.714,5421.0,34.0,32.286,14185.858999999999,55.358000000000004,59.84,520.097,3.262,3.0980000000000003,0.89,5300.0,63.258,24526.0,375.74199999999996,103.991,9.977,2324.214,27.741,2945406.0,11568.0,282.586,1.11,10644.0,1.021,0.059000000000000004,17.1,samples tested,75276.0,4581.0,5784.0,0.72,555.0,80.56,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,41.047,4.21,82.24,0.87
60,25805,IDN,Asia,International,2021-01-15,721.0,0.0,0.0,15.0,0.0,0.0,3479.228,42.786,42.854,99.454,1.265,1.022,1.15,0.0,0.0,20.0,58.608000000000004,103.991,9.977,2.8680000000000003,8.404,5675028.0,43748.0,20.748,0.16,48838.0,0.179,0.23800000000000002,4.2,people tested,1043534.0,237050.0,173922.0,0.08,126.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.743999999999,5.7,342.86400000000003,6.32,2.8,76.1,64.204,1.04,71.72,0.6940000000000001
61,50158,SLB,Oceania,Solomon Islands,2021-01-15,17.0,0.0,0.0,3284.0,27.0,0.0,24.75,0.0,0.0,1579.6570000000002,12.987,0.0,1.26,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,759688.0,5384.0,365.42199999999997,2.59,4270.0,2.0540000000000003,0.23800000000000002,4.2,tests performed,47931.0,4062.0,2624.0,2.31,1262.0,33.33,686878.0,21.840999999999998,20.8,3.5069999999999997,2.043,2205.923,25.1,459.78,18.68,20.1,25.0,35.89,1.4,73.0,0.546
62,51187,KOR,Asia,South Korea,2021-01-15,71820.0,579.0,545.857,1236.0,19.0,19.429000000000002,1400.842,11.293,10.647,24.108,0.371,0.379,0.77,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,4815752.0,60135.0,93.931,1.173,53743.0,1.048,0.01,98.5,people tested,47931.0,4062.0,2624.0,2.31,1262.0,63.89,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,43.993,12.27,83.03,0.903
63,25455,IDN,Asia,Indonesia,2021-01-15,882418.0,12818.0,10582.571000000002,25484.0,238.0,247.28599999999997,3226.113,46.861999999999995,38.69,93.169,0.87,0.904,1.15,0.0,0.0,20.0,58.608000000000004,103.991,9.977,2.8680000000000003,8.404,5426234.0,46097.0,19.838,0.16899999999999998,33260.0,0.122,0.318,3.1,people tested,1043534.0,237050.0,173922.0,0.08,126.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.743999999999,5.7,342.86400000000003,6.32,2.8,76.1,64.204,1.04,71.72,0.6940000000000001
64,54802,TZA,Africa,Tanzania,2021-01-15,509.0,0.0,0.0,21.0,0.0,0.0,8.521,0.0,0.0,0.35200000000000004,0.0,0.0,-0.0,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,139990.0,953.0,5.877999999999999,0.04,911.0,0.038,0.005,212.6,people tested,110000.0,77364.0,7143.0,1.27,825.0,6.48,59734213.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.28799999999998,5.75,3.3,26.7,47.953,0.7,65.46,0.5379999999999999
65,46417,LCA,North America,Saint Lucia,2021-01-15,576.0,33.0,25.857,6.0,0.0,0.14300000000000002,3136.759,179.71,140.812,32.675,0.0,0.778,0.88,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,35.19,183629.0,293.187,34.9,9.721,6.405,12951.839,56.0,204.62,11.62,4.7,21.0,87.20200000000001,1.3,76.2,0.747
66,48403,SRB,Europe,Serbia,2021-01-15,369823.0,1751.0,1956.8570000000002,3708.0,21.0,27.857,54349.002,257.32599999999996,287.579,544.9259999999999,3.0860000000000003,4.093999999999999,0.77,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,2459722.0,10961.0,361.48,1.611,11672.0,1.715,0.168,6.0,people tested,18136.0,37862.0,2221.0,0.27,326.0,60.19,6804596.0,80.291,41.2,17.366,1.796,14048.881000000001,38.0,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.787
67,22790,GIN,Africa,Guinea,2021-01-15,14065.0,14.0,23.0,81.0,0.0,0.0,1070.983,1.0659999999999998,1.751,6.167999999999999,0.0,0.0,1.04,5300.0,63.258,24526.0,375.74199999999996,103.991,9.977,2324.214,27.741,697640.0,5879.0,38.94,0.32799999999999996,4760.0,0.266,0.165,6.1,people tested,123347.0,16012.0,7522.0,1.18,722.0,49.07,13132792.0,51.755,19.0,3.135,1.733,1998.9260000000002,35.3,336.717,2.42,35.3,52.0,17.45,0.3,61.6,0.45899999999999996
68,52825,SUR,South America,Suriname,2021-01-15,7409.0,109.0,79.286,139.0,0.0,1.143,12629.681,185.80599999999998,135.154,236.945,0.0,1.9480000000000002,1.42,2318.0,49.578,14951.0,319.775,94.631,2.024,1832.854,39.201,1522237.0,18050.0,71.089,0.843,15134.0,0.7070000000000001,0.046,21.7,tests performed,1103301.0,77364.0,61016.0,2.36,1305.0,63.89,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,0.7,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
69,54223,TWN,Asia,Taiwan,2021-01-15,843.0,1.0,2.571,7.0,0.0,0.0,35.395,0.042,0.10800000000000001,0.294,0.0,0.0,0.94,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,136518.0,1176.0,5.732,0.049,719.0,0.03,0.004,279.7,people tested,110000.0,77364.0,7143.0,1.27,825.0,19.44,23816775.0,214.243,42.2,18.436,8.353,57410.166,0.5,103.95700000000001,5.59,22.6,28.9,70.598,1.5,80.46,0.536
70,22135,GRD,North America,Grenada,2021-01-15,139.0,7.0,1.714,1.0,0.0,0.0,1235.347,62.211999999999996,15.235999999999999,8.887,0.0,0.0,0.89,5300.0,63.258,24526.0,375.74199999999996,103.991,9.977,2324.214,27.741,2977596.0,10932.0,285.67400000000004,1.0490000000000002,9700.0,0.9309999999999999,0.051,19.7,samples tested,123347.0,16012.0,7522.0,1.18,722.0,80.56,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,1.5,243.96400000000003,10.71,35.3,52.0,41.047,3.7,72.4,0.772
71,4943,BRB,North America,Barbados,2021-01-15,1036.0,0.0,36.571,7.0,0.0,0.0,3605.0959999999995,0.0,127.262,24.359,0.0,0.0,1.2,372.0,41.303999999999995,1874.0,208.074,,,,,3482597.0,15097.0,21.146,0.092,14211.0,0.086,0.05,19.9,tests performed,144130.0,534.0,6110.0,8.47,3591.0,59.26,287371.0,664.4630000000001,39.8,14.952,9.472999999999999,16978.068,14.8,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
72,50056,SVN,Europe,Slovenia,2021-01-15,147016.0,1544.0,1483.8570000000002,3121.0,28.0,24.857,70717.08,742.689,713.7589999999999,1501.2520000000002,13.468,11.957,1.26,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,745097.0,4763.0,358.404,2.291,4484.0,2.157,0.252,4.0,tests performed,40778.0,5619.0,3036.0,1.96,1460.0,74.07,2078932.0,102.619,44.5,19.062,12.93,31400.84,0.7,153.493,7.25,20.1,25.0,19.275,4.5,81.32,0.8959999999999999
73,9771,CMR,Africa,Cameroon,2021-01-15,27336.0,0.0,69.714,451.0,0.0,0.429,1029.765,0.0,2.6260000000000003,16.989,0.0,0.016,0.95,380.0,54.688,4205.0,605.1709999999999,2838.847,244.947,909.5239999999999,78.477,1285526.0,7920.0,185.00900000000001,1.14,6507.0,0.9359999999999999,0.064,15.5,tests performed,25251.0,1124.0,1081.0,0.36,156.0,35.19,26545864.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.66099999999997,7.2,2.0,33.7,2.735,1.3,59.29,0.556
74,7502,BWA,Africa,Botswana,2021-01-15,17365.0,0.0,187.857,71.0,0.0,3.286,7384.255999999999,0.0,79.884,30.191999999999997,0.0,1.3969999999999998,1.01,371.0,32.010999999999996,1955.0,168.685,2838.847,244.947,909.5239999999999,78.477,514380.0,2440.0,156.784,0.7440000000000001,2494.0,0.76,0.154,6.5,tests performed,141758.0,15430.0,11419.0,1.22,985.0,53.7,2351625.0,4.044,25.8,3.9410000000000003,2.242,15807.374,0.2,237.372,4.81,5.7,34.4,97.164,1.8,69.59,0.7170000000000001
75,47126,SMR,Europe,San Marino,2021-01-15,2767.0,30.0,19.857,65.0,0.0,0.14300000000000002,81531.027,883.965,585.101,1915.257,0.0,4.209,1.16,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,69.44,33938.0,556.6669999999999,22.0,5.606,3.5639999999999996,56861.47,56.0,348.977,5.64,16.7,38.1,87.20200000000001,3.8,84.97,0.713
76,2640,ARM,Asia,Armenia,2021-01-15,163972.0,396.0,365.286,2974.0,11.0,9.429,55335.488,133.638,123.273,1003.633,3.7119999999999997,3.182,0.7,,,,,,,,,4697269.0,38141.0,103.932,0.8440000000000001,36311.0,0.8029999999999999,0.318,3.1,people tested,265724.0,17791.0,11704.0,0.59,259.0,79.17,2963234.0,102.931,35.7,11.232000000000001,7.571000000000001,8787.58,1.8,341.01,7.11,1.5,52.1,94.04299999999999,4.2,75.09,0.755
77,6242,BEN,Africa,Benin,2021-01-15,3413.0,0.0,15.571,46.0,0.0,0.28600000000000003,281.526,0.0,1.284,3.7939999999999996,0.0,0.024,0.79,371.0,32.010999999999996,1955.0,168.685,2838.847,244.947,909.5239999999999,78.477,7656097.0,35840.0,660.6,3.092,41871.0,3.613,0.053,18.9,tests performed,141758.0,15430.0,11419.0,1.22,985.0,27.78,12123198.0,99.11,18.8,3.2439999999999998,1.942,2064.236,49.6,235.84799999999998,0.99,0.6,12.3,11.035,0.5,61.77,0.515
78,8473,BGR,Europe,Bulgaria,2021-01-15,211503.0,552.0,498.714,8457.0,61.0,54.143,30438.897,79.442,71.774,1217.107,8.779,7.792000000000001,0.85,380.0,54.688,4205.0,605.1709999999999,2838.847,244.947,909.5239999999999,78.477,1254976.0,7431.0,180.612,1.069,7120.0,1.025,0.07,14.3,tests performed,18126.0,440.0,682.0,0.26,98.0,53.7,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.68800000000005,5.81,30.1,44.4,97.164,7.454,75.05,0.813
79,5272,BLR,Europe,Belarus,2021-01-15,221604.0,1941.0,1857.5710000000001,1564.0,10.0,9.429,23451.843999999997,205.412,196.583,165.515,1.058,0.998,0.98,372.0,41.303999999999995,1874.0,208.074,,,,,3091238.0,7315.0,327.139,0.774,26689.0,2.824,0.054000000000000006,18.6,tests performed,144130.0,534.0,6110.0,8.47,3591.0,27.78,9449321.0,46.858000000000004,40.3,14.799000000000001,9.788,17167.967,14.8,443.129,5.18,10.5,46.1,88.469,11.0,74.79,0.8079999999999999
80,3002,AUS,Oceania,Australia,2021-01-15,28689.0,20.0,15.286,909.0,0.0,0.0,1125.0639999999999,0.784,0.599,35.647,0.0,0.0,0.88,,,,,,,,,12272547.0,63170.0,481.279,2.477,66174.0,2.595,0.0,4329.1,tests performed,265724.0,17791.0,11704.0,0.59,259.0,52.31,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,94.04299999999999,3.84,83.44,0.9390000000000001
81,28846,KAZ,Asia,Kazakhstan,2021-01-15,213855.0,1043.0,881.7139999999999,2883.0,1.0,6.428999999999999,11389.377,55.548,46.958,153.541,0.053,0.342,1.01,2615.0,43.25,26042.0,430.718,29.198,5.912999999999999,3948.68,65.309,5942556.0,38392.0,316.486,2.045,39987.0,2.13,0.021,46.9,tests performed,1282184.0,20996.0,41012.0,2.12,678.0,68.52,18776707.0,6.681,30.6,6.9910000000000005,4.625,24055.588,0.1,466.792,7.11,7.0,43.1,98.999,6.7,73.6,0.8
82,48072,SEN,Africa,Senegal,2021-01-15,22396.0,218.0,246.28599999999997,506.0,10.0,8.571,1337.559,13.02,14.709000000000001,30.22,0.597,0.512,1.36,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,304240.0,2286.0,18.17,0.13699999999999998,1880.0,0.11199999999999999,0.131,7.6,tests performed,295530.0,37862.0,18187.0,0.85,522.0,58.8,16743930.0,82.32799999999999,18.7,3.008,1.796,2470.58,38.0,241.21900000000002,2.42,0.4,16.6,20.859,2.7,67.94,0.505
83,52196,LKA,Asia,Sri Lanka,2021-01-15,51594.0,695.0,612.714,255.0,4.0,4.2860000000000005,2409.4429999999998,32.457,28.614,11.909,0.187,0.2,1.02,2318.0,49.578,14951.0,319.775,94.631,2.024,1832.854,39.201,1459691.0,13681.0,68.168,0.639,14184.0,0.662,0.043,23.1,tests performed,1103301.0,77364.0,61016.0,2.36,1305.0,81.94,21413250.0,341.955,34.1,10.068999999999999,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,43.993,3.6,76.98,0.77
84,46103,KNA,North America,Saint Kitts and Nevis,2021-01-15,34.0,0.0,0.0,162.0,9.0,0.0,639.194,0.0,0.0,12.508,0.695,0.0,1.21,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,35.19,53192.0,212.865,20.3,2.9739999999999998,1.642,24654.385,56.0,191.375,12.84,4.7,21.0,4.617,2.3,76.23,0.778
85,32311,LIE,Europe,Liechtenstein,2021-01-15,2378.0,3.0,9.571,49.0,0.0,0.14300000000000002,62354.144,78.664,250.975,1284.8410000000001,0.0,3.7460000000000004,0.77,2615.0,43.25,1147.0,608.1,116.90700000000001,61.98,921.5039999999999,488.55,1067044.0,3733.0,565.71,0.5429999999999999,3669.0,0.534,0.248,4.0,samples tested,18680.0,276.0,773.0,0.99,410.0,80.56,38137.0,237.012,29.0,4.4239999999999995,2.8160000000000003,17881.509,38.6,341.86199999999997,7.77,1.5,18.1,1.188,2.397,82.49,0.9159999999999999
86,59187,VUT,Oceania,Vanuatu,2021-01-15,1.0,0.0,0.0,620.0,0.0,0.0,3.2560000000000002,0.0,0.0,18.524,0.0,0.0,0.75,23891.0,72.178,128947.0,389.565,1273.0,3.846,33902.0,102.42200000000001,763950.0,6247.0,219.922,1.798,7065.0,2.0340000000000003,0.113,8.8,tests performed,17546374.0,1021093.0,913912.0,5.3,2761.0,22.22,307150.0,22.662,23.1,4.394,2.62,2921.909,13.2,546.3,12.02,2.8,34.5,25.209,4.0,70.47,0.603
87,41864,PAK,Asia,Pakistan,2021-01-15,516770.0,2432.0,2464.714,10908.0,45.0,44.286,2339.466,11.01,11.158,49.382,0.204,0.2,0.97,711.0,41.494,143.0,26.378,19.332,3.5660000000000003,106.833,19.706,7284009.0,40359.0,32.975,0.183,40186.0,0.182,0.061,16.3,tests performed,29548.0,1499.0,1271.0,0.58,249.0,64.35,220892331.0,255.57299999999998,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
88,30761,LVA,Europe,Latvia,2021-01-15,54066.0,1084.0,897.7139999999999,935.0,15.0,19.143,28663.95,574.7,475.93800000000005,495.705,7.952000000000001,10.149,1.17,2615.0,43.25,1147.0,608.1,116.90700000000001,61.98,921.5039999999999,488.55,1018880.0,12453.0,540.175,6.602,10191.0,5.403,0.08800000000000001,11.4,tests performed,15136.0,1865.0,1258.0,0.8,667.0,57.41,1886202.0,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51.0,49.839,5.57,75.29,0.847
89,12987,CRI,North America,Costa Rica,2021-01-15,184187.0,945.0,939.0,2416.0,15.0,15.857000000000001,36156.827000000005,185.50799999999998,184.33,474.273,2.945,3.113,1.15,899.0,23.82,4848.0,128.451,2838.847,244.947,909.5239999999999,78.477,242306.0,3092.0,47.566,0.607,2589.0,0.508,0.294,3.4,people tested,24859.0,8786.0,2158.0,0.49,424.0,63.89,5094114.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,83.84100000000001,1.13,80.28,0.794
