index,country,canton,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
77892,Switzerland,ZG,2020-08-08,-21.0,-8.0,,-7.0,-12.0,
77893,Switzerland,ZG,2020-08-09,-12.0,,,-3.0,-5.0,
77894,Switzerland,ZG,2020-08-10,-12.0,4.0,,-22.0,-33.0,5.0
77895,Switzerland,ZG,2020-08-11,-10.0,1.0,,-25.0,-33.0,5.0
77896,Switzerland,ZG,2020-08-12,-12.0,4.0,,-23.0,-33.0,5.0
77897,Switzerland,ZG,2020-08-13,-10.0,6.0,,-26.0,-33.0,7.0
77898,Switzerland,ZG,2020-08-14,-5.0,13.0,,-23.0,-34.0,7.0
77899,Switzerland,ZG,2020-08-15,-42.0,-44.0,,-5.0,-27.0,
77900,Switzerland,ZG,2020-08-16,4.0,,,6.0,1.0,
77901,Switzerland,ZG,2020-08-17,,,,,-28.0,6.0
77902,Switzerland,ZG,2020-08-18,,,,,-23.0,6.0
77903,Switzerland,ZG,2020-08-19,,,,,-25.0,4.0
77904,Switzerland,ZG,2020-08-20,,,,,-26.0,4.0
77905,Switzerland,ZG,2020-08-21,,,,,,3.0
77906,Switzerland,ZG,2020-08-24,,,,,-24.0,4.0
77907,Switzerland,ZG,2020-08-25,,,,,-24.0,4.0
77908,Switzerland,ZG,2020-08-26,,,,,-24.0,4.0
77909,Switzerland,ZG,2020-08-27,,,,,-24.0,3.0
77910,Switzerland,ZG,2020-08-28,,,,,,5.0
77911,Switzerland,ZG,2020-08-31,,,,,-24.0,5.0
77912,Switzerland,ZG,2020-09-01,,,,,-23.0,5.0
77913,Switzerland,ZG,2020-09-02,,,,,-23.0,4.0
77914,Switzerland,ZG,2020-09-03,,,,,-24.0,4.0
77915,Switzerland,ZG,2020-09-04,,,,,,2.0
77916,Switzerland,ZG,2020-09-07,,,,,-24.0,4.0
77917,Switzerland,ZG,2020-09-08,,,,,-26.0,4.0
77918,Switzerland,ZG,2020-09-09,,,,,-23.0,3.0
77919,Switzerland,ZG,2020-09-10,,,,,-24.0,3.0
77920,Switzerland,ZG,2020-09-11,-6.0,5.0,,-10.0,-24.0,4.0
77921,Switzerland,ZG,2020-09-12,-4.0,-4.0,,4.0,-11.0,
77922,Switzerland,ZG,2020-09-13,17.0,,,12.0,-5.0,
77923,Switzerland,ZG,2020-09-14,-5.0,3.0,,-11.0,-21.0,2.0
77924,Switzerland,ZG,2020-09-15,-5.0,1.0,,-11.0,-18.0,2.0
77925,Switzerland,ZG,2020-09-16,-7.0,0.0,,-15.0,-19.0,3.0
77926,Switzerland,ZG,2020-09-17,-6.0,3.0,,-15.0,-20.0,3.0
77927,Switzerland,ZG,2020-09-18,-9.0,0.0,,-11.0,-21.0,3.0
77928,Switzerland,ZG,2020-09-19,-4.0,-3.0,,1.0,-6.0,
77929,Switzerland,ZG,2020-09-20,12.0,,,-4.0,-5.0,
77930,Switzerland,ZG,2020-09-21,-8.0,0.0,,-15.0,-20.0,3.0
77931,Switzerland,ZG,2020-09-22,-6.0,1.0,,-15.0,-17.0,5.0
77932,Switzerland,ZG,2020-09-23,-7.0,2.0,,-16.0,-17.0,5.0
77933,Switzerland,ZG,2020-09-24,-10.0,2.0,,-15.0,-17.0,5.0
77934,Switzerland,ZG,2020-09-25,-8.0,6.0,,-17.0,-18.0,7.0
77935,Switzerland,ZG,2020-09-26,-4.0,4.0,,-13.0,-8.0,
77936,Switzerland,ZG,2020-09-27,-1.0,,,-10.0,-4.0,
77937,Switzerland,ZG,2020-09-28,-6.0,3.0,,-14.0,-17.0,5.0
77938,Switzerland,ZG,2020-09-29,-7.0,1.0,,-18.0,-19.0,7.0
77939,Switzerland,ZG,2020-09-30,-4.0,6.0,,-14.0,-18.0,4.0
77940,Switzerland,ZG,2020-10-01,-6.0,9.0,,-17.0,-17.0,5.0
77941,Switzerland,ZG,2020-10-02,-4.0,8.0,,-15.0,-18.0,6.0
77942,Switzerland,ZG,2020-10-03,-3.0,2.0,,-12.0,-10.0,
77943,Switzerland,ZG,2020-10-04,5.0,,,-6.0,-7.0,
77944,Switzerland,ZG,2020-10-05,-12.0,-2.0,,-23.0,-31.0,7.0
77945,Switzerland,ZG,2020-10-06,-12.0,-4.0,,-24.0,-30.0,7.0
77946,Switzerland,ZG,2020-10-07,-16.0,-6.0,,-26.0,-30.0,8.0
77947,Switzerland,ZG,2020-10-08,-10.0,1.0,,-21.0,-31.0,6.0
77948,Switzerland,ZG,2020-10-09,-14.0,-3.0,,-23.0,-34.0,6.0
77949,Switzerland,ZG,2020-10-10,-23.0,-12.0,,-20.0,-13.0,
77950,Switzerland,ZG,2020-10-11,-12.0,,,-17.0,-13.0,
77951,Switzerland,ZG,2020-10-12,-18.0,-5.0,,-25.0,-31.0,8.0
77952,Switzerland,ZG,2020-10-13,-14.0,-6.0,,-22.0,-30.0,8.0
77953,Switzerland,ZG,2020-10-14,-18.0,-6.0,,-27.0,-30.0,8.0
77954,Switzerland,ZG,2020-10-15,-17.0,0.0,,-28.0,-30.0,10.0
77955,Switzerland,ZG,2020-10-16,-18.0,1.0,,-25.0,-31.0,11.0
77956,Switzerland,ZG,2020-10-17,-14.0,0.0,,-20.0,-8.0,
77957,Switzerland,ZG,2020-10-18,-15.0,,,-18.0,-4.0,
77958,Switzerland,ZG,2020-10-19,-18.0,-2.0,,-21.0,-22.0,8.0
77959,Switzerland,ZG,2020-10-20,-18.0,-3.0,,-24.0,-22.0,9.0
77960,Switzerland,ZG,2020-10-21,-16.0,-2.0,,-26.0,-25.0,9.0
77961,Switzerland,ZG,2020-10-22,-17.0,4.0,,-25.0,-23.0,10.0
77962,Switzerland,ZG,2020-10-23,-18.0,5.0,,-24.0,-24.0,13.0
77963,Switzerland,ZG,2020-10-24,-8.0,5.0,,-18.0,-6.0,
77964,Switzerland,ZG,2020-10-25,13.0,,,-4.0,-7.0,
77965,Switzerland,ZG,2020-10-26,-21.0,-9.0,,-30.0,-24.0,11.0
77966,Switzerland,ZG,2020-10-27,-12.0,4.0,,-25.0,-24.0,11.0
77967,Switzerland,ZG,2020-10-28,-16.0,2.0,,-29.0,-24.0,12.0
77968,Switzerland,ZG,2020-10-29,-21.0,5.0,,-31.0,-24.0,13.0
77969,Switzerland,ZG,2020-10-30,-17.0,6.0,,-24.0,-21.0,12.0
77970,Switzerland,ZG,2020-10-31,-13.0,3.0,,-18.0,-8.0,
77971,Switzerland,ZG,2020-11-01,-21.0,,,-28.0,-14.0,
77972,Switzerland,ZG,2020-11-02,-19.0,-6.0,,-26.0,-24.0,11.0
77973,Switzerland,ZG,2020-11-03,-21.0,-3.0,,-33.0,-25.0,14.0
77974,Switzerland,ZG,2020-11-04,-20.0,-2.0,,-35.0,-25.0,14.0
77975,Switzerland,ZG,2020-11-05,-18.0,5.0,,-32.0,-25.0,14.0
77976,Switzerland,ZG,2020-11-06,-17.0,6.0,,-27.0,-23.0,13.0
77977,Switzerland,ZG,2020-11-07,-12.0,3.0,,-16.0,-8.0,
77978,Switzerland,ZG,2020-11-08,-15.0,,,-21.0,-11.0,
77979,Switzerland,ZG,2020-11-09,-18.0,-3.0,,-28.0,-23.0,11.0
77980,Switzerland,ZG,2020-11-10,-17.0,-3.0,,-30.0,-24.0,13.0
77981,Switzerland,ZG,2020-11-11,-18.0,-1.0,,-32.0,-24.0,13.0
77982,Switzerland,ZG,2020-11-12,-17.0,7.0,,-28.0,-23.0,13.0
77983,Switzerland,ZG,2020-11-13,-12.0,6.0,,-25.0,-22.0,13.0
77984,Switzerland,ZG,2020-11-14,-7.0,5.0,,-6.0,-7.0,
77985,Switzerland,ZG,2020-11-15,0.0,,,-10.0,-12.0,
77986,Switzerland,ZG,2020-11-16,-18.0,-1.0,,-31.0,-23.0,12.0
77987,Switzerland,ZG,2020-11-17,-16.0,-3.0,,-29.0,-22.0,13.0
77988,Switzerland,ZG,2020-11-18,-17.0,-1.0,,-28.0,-23.0,12.0
77989,Switzerland,ZG,2020-11-19,-18.0,0.0,,-33.0,-22.0,14.0
77990,Switzerland,ZG,2020-11-20,-15.0,8.0,,-30.0,-22.0,14.0
77991,Switzerland,ZG,2020-11-21,-6.0,6.0,,-18.0,-4.0,
77992,Switzerland,ZG,2020-11-22,-22.0,,,-26.0,-9.0,
77993,Switzerland,ZG,2020-11-23,-16.0,-3.0,,-29.0,-23.0,12.0
77994,Switzerland,ZG,2020-11-24,-15.0,0.0,,-31.0,-22.0,13.0
77995,Switzerland,ZG,2020-11-25,-13.0,3.0,,-29.0,-23.0,12.0
77996,Switzerland,ZG,2020-11-26,-9.0,12.0,,-29.0,-21.0,11.0
77997,Switzerland,ZG,2020-11-27,-7.0,10.0,,-24.0,-20.0,11.0
77998,Switzerland,ZG,2020-11-28,-3.0,6.0,,-22.0,-6.0,
77999,Switzerland,ZG,2020-11-29,-23.0,,,-33.0,-11.0,
78000,Switzerland,ZG,2020-11-30,-11.0,0.0,,-31.0,-21.0,11.0
78001,Switzerland,ZG,2020-12-01,-16.0,-2.0,,-29.0,-22.0,13.0
78002,Switzerland,ZG,2020-12-02,-11.0,5.0,,-30.0,-21.0,13.0
78003,Switzerland,ZG,2020-12-03,-10.0,12.0,,-25.0,-20.0,12.0
78004,Switzerland,ZG,2020-12-04,-12.0,8.0,,-25.0,-20.0,13.0
78005,Switzerland,ZG,2020-12-05,-7.0,12.0,,-24.0,-5.0,
78006,Switzerland,ZG,2020-12-06,-29.0,,,-32.0,-10.0,
78007,Switzerland,ZG,2020-12-07,-7.0,14.0,,-30.0,-33.0,12.0
78008,Switzerland,ZG,2020-12-08,-66.0,-70.0,,-53.0,-69.0,24.0
78009,Switzerland,ZG,2020-12-09,-15.0,7.0,,-31.0,-21.0,12.0
78010,Switzerland,ZG,2020-12-10,-12.0,10.0,,-27.0,-20.0,12.0
78011,Switzerland,ZG,2020-12-11,-13.0,4.0,,-27.0,-18.0,13.0
78012,Switzerland,ZG,2020-12-12,-12.0,8.0,,-29.0,-5.0,
78013,Switzerland,ZG,2020-12-13,-34.0,,,-41.0,-13.0,
78014,Switzerland,ZG,2020-12-14,-9.0,8.0,,-31.0,-23.0,11.0
78015,Switzerland,ZG,2020-12-15,-11.0,5.0,,-33.0,-23.0,13.0
78016,Switzerland,ZG,2020-12-16,-9.0,11.0,,-34.0,-23.0,13.0
78017,Switzerland,ZG,2020-12-17,-9.0,18.0,,-29.0,-23.0,13.0
78018,Switzerland,ZG,2020-12-18,-13.0,9.0,,-31.0,-21.0,14.0
78019,Switzerland,ZG,2020-12-19,-15.0,8.0,,-30.0,-7.0,
78020,Switzerland,ZG,2020-12-20,-28.0,,,-46.0,-17.0,
78021,Switzerland,ZG,2020-12-21,3.0,18.0,,-40.0,-41.0,15.0
78022,Switzerland,ZG,2020-12-22,-15.0,25.0,,-41.0,-46.0,17.0
78023,Switzerland,ZG,2020-12-23,-16.0,45.0,,-44.0,-49.0,17.0
78024,Switzerland,ZG,2020-12-24,-40.0,17.0,,-53.0,-72.0,22.0
78025,Switzerland,ZG,2020-12-25,-92.0,-94.0,,-73.0,-90.0,32.0
78026,Switzerland,ZG,2020-12-26,-80.0,-90.0,,-42.0,-55.0,
78027,Switzerland,ZG,2020-12-27,-54.0,,,-48.0,-28.0,
78028,Switzerland,ZG,2020-12-28,-24.0,14.0,,-54.0,-66.0,21.0
78029,Switzerland,ZG,2020-12-29,-27.0,9.0,,-53.0,-67.0,21.0
78030,Switzerland,ZG,2020-12-30,-28.0,24.0,,-55.0,-65.0,22.0
78031,Switzerland,ZG,2020-12-31,-39.0,23.0,,-53.0,-72.0,22.0
78032,Switzerland,ZG,2021-01-01,-88.0,-94.0,,-73.0,-88.0,33.0
78033,Switzerland,ZG,2021-01-02,-48.0,-24.0,,-48.0,-32.0,
78034,Switzerland,ZG,2021-01-03,-56.0,,,-50.0,-13.0,
78035,Switzerland,ZG,2021-01-04,-30.0,2.0,,-42.0,-32.0,15.0
78036,Switzerland,ZG,2021-01-05,-33.0,-2.0,,-42.0,-32.0,17.0
78037,Switzerland,ZG,2021-01-06,-33.0,1.0,,-42.0,-33.0,17.0
78038,Switzerland,ZG,2021-01-07,-38.0,-2.0,,-40.0,-30.0,17.0
78039,Switzerland,ZG,2021-01-08,-37.0,-2.0,,-39.0,-29.0,18.0
78040,Switzerland,ZG,2021-01-09,-31.0,3.0,,-34.0,-19.0,
78041,Switzerland,ZG,2021-01-10,-50.0,,,-38.0,-20.0,
78042,Switzerland,ZG,2021-01-11,-32.0,3.0,,-36.0,-25.0,13.0
78043,Switzerland,ZG,2021-01-12,-37.0,-8.0,,-38.0,-26.0,15.0
78044,Switzerland,ZG,2021-01-13,-34.0,1.0,,-37.0,-27.0,15.0
78045,Switzerland,ZG,2021-01-14,-40.0,-9.0,,-36.0,-28.0,16.0
78046,Switzerland,ZG,2021-01-15,-38.0,-5.0,,-29.0,-29.0,17.0
78047,Switzerland,ZG,2021-01-16,-29.0,4.0,,-30.0,-18.0,
78048,Switzerland,ZG,2021-01-17,-62.0,,,-49.0,-22.0,
78049,Switzerland,FR,2020-02-15,3.0,-3.0,20.0,13.0,-1.0,-1.0
78050,Switzerland,FR,2020-02-16,5.0,9.0,-4.0,7.0,-2.0,0.0
78051,Switzerland,FR,2020-02-17,-5.0,-5.0,-12.0,-3.0,1.0,2.0
78052,Switzerland,FR,2020-02-18,3.0,2.0,23.0,5.0,1.0,0.0
78053,Switzerland,FR,2020-02-19,-4.0,-2.0,-23.0,-3.0,0.0,1.0
78054,Switzerland,FR,2020-02-20,-2.0,-1.0,12.0,2.0,0.0,-1.0
78055,Switzerland,FR,2020-02-21,-2.0,2.0,24.0,6.0,0.0,0.0
78056,Switzerland,FR,2020-02-22,1.0,-1.0,53.0,15.0,-4.0,-2.0
78057,Switzerland,FR,2020-02-23,12.0,15.0,9.0,15.0,-5.0,-2.0
78058,Switzerland,FR,2020-02-24,-2.0,-5.0,,-8.0,-16.0,1.0
78059,Switzerland,FR,2020-02-25,4.0,0.0,6.0,-8.0,-15.0,1.0
78060,Switzerland,FR,2020-02-26,-10.0,-5.0,-18.0,-18.0,-15.0,3.0
78061,Switzerland,FR,2020-02-27,-8.0,-4.0,-26.0,-15.0,-16.0,4.0
78062,Switzerland,FR,2020-02-28,-6.0,3.0,0.0,-13.0,-16.0,2.0
78063,Switzerland,FR,2020-02-29,-7.0,6.0,-22.0,-9.0,-5.0,2.0
78064,Switzerland,FR,2020-03-01,0.0,7.0,-2.0,1.0,-3.0,0.0
78065,Switzerland,FR,2020-03-02,-6.0,2.0,-12.0,-6.0,1.0,2.0
78066,Switzerland,FR,2020-03-03,1.0,6.0,13.0,1.0,3.0,0.0
78067,Switzerland,FR,2020-03-04,-2.0,3.0,9.0,0.0,1.0,0.0
78068,Switzerland,FR,2020-03-05,-9.0,-1.0,-35.0,-6.0,1.0,2.0
78069,Switzerland,FR,2020-03-06,-4.0,4.0,-13.0,-3.0,2.0,2.0
78070,Switzerland,FR,2020-03-07,-1.0,1.0,-5.0,-4.0,-4.0,3.0
78071,Switzerland,FR,2020-03-08,1.0,4.0,14.0,6.0,-6.0,0.0
78072,Switzerland,FR,2020-03-09,-7.0,0.0,2.0,-5.0,0.0,2.0
78073,Switzerland,FR,2020-03-10,-5.0,0.0,-15.0,-5.0,0.0,3.0
78074,Switzerland,FR,2020-03-11,-5.0,2.0,12.0,-4.0,0.0,1.0
78075,Switzerland,FR,2020-03-12,-7.0,7.0,11.0,-5.0,-1.0,2.0
78076,Switzerland,FR,2020-03-13,-9.0,32.0,1.0,-11.0,-1.0,4.0
78077,Switzerland,FR,2020-03-14,-22.0,17.0,6.0,-20.0,-8.0,8.0
78078,Switzerland,FR,2020-03-15,-22.0,12.0,47.0,-12.0,-14.0,5.0
78079,Switzerland,FR,2020-03-16,-11.0,28.0,,-33.0,-20.0,10.0
78080,Switzerland,FR,2020-03-17,-55.0,2.0,,-41.0,-33.0,16.0
78081,Switzerland,FR,2020-03-18,-61.0,-5.0,44.0,-47.0,-38.0,18.0
78082,Switzerland,FR,2020-03-19,-63.0,-5.0,43.0,-50.0,-43.0,21.0
78083,Switzerland,FR,2020-03-20,-67.0,-6.0,-8.0,-58.0,-44.0,26.0
78084,Switzerland,FR,2020-03-21,-78.0,-26.0,-2.0,-56.0,-44.0,21.0
78085,Switzerland,FR,2020-03-22,-84.0,-38.0,-53.0,-67.0,-46.0,
78086,Switzerland,FR,2020-03-23,-68.0,-22.0,20.0,-60.0,-48.0,24.0
78087,Switzerland,FR,2020-03-24,-69.0,-22.0,25.0,-58.0,-52.0,25.0
78088,Switzerland,FR,2020-03-25,-71.0,-19.0,3.0,-61.0,-52.0,24.0
78089,Switzerland,FR,2020-03-26,-71.0,-20.0,3.0,-60.0,-53.0,26.0
78090,Switzerland,FR,2020-03-27,-71.0,-13.0,15.0,-58.0,-52.0,28.0
78091,Switzerland,FR,2020-03-28,-74.0,-20.0,36.0,-48.0,-44.0,20.0
78092,Switzerland,FR,2020-03-29,-82.0,-44.0,-41.0,-62.0,-42.0,
78093,Switzerland,FR,2020-03-30,-70.0,-24.0,-24.0,-65.0,-52.0,26.0
78094,Switzerland,FR,2020-03-31,-84.0,-3.0,32.0,-55.0,-52.0,24.0
78095,Switzerland,FR,2020-04-01,-85.0,-4.0,33.0,-53.0,-51.0,23.0
78096,Switzerland,FR,2020-04-02,-85.0,-3.0,35.0,-52.0,-52.0,25.0
78097,Switzerland,FR,2020-04-03,-80.0,2.0,34.0,-55.0,-51.0,27.0
78098,Switzerland,FR,2020-04-04,-83.0,-7.0,30.0,-44.0,-43.0,19.0
78099,Switzerland,FR,2020-04-05,-77.0,-15.0,29.0,-39.0,-39.0,
78100,Switzerland,FR,2020-04-06,-77.0,-6.0,,-51.0,-49.0,22.0
78101,Switzerland,FR,2020-04-07,-71.0,-2.0,,-47.0,-51.0,22.0
78102,Switzerland,FR,2020-04-08,-71.0,5.0,65.0,-50.0,-51.0,20.0
78103,Switzerland,FR,2020-04-09,-67.0,29.0,60.0,-46.0,-51.0,21.0
78104,Switzerland,FR,2020-04-10,-89.0,-82.0,125.0,-60.0,-86.0,37.0
78105,Switzerland,FR,2020-04-11,-74.0,20.0,48.0,-37.0,-41.0,17.0
78106,Switzerland,FR,2020-04-12,-78.0,-18.0,15.0,-42.0,-33.0,
78107,Switzerland,FR,2020-04-13,-81.0,-57.0,,-59.0,-83.0,31.0
78108,Switzerland,FR,2020-04-14,-71.0,-7.0,,-50.0,-49.0,22.0
78109,Switzerland,FR,2020-04-15,-73.0,-16.0,62.0,-48.0,-48.0,21.0
78110,Switzerland,FR,2020-04-16,-71.0,-16.0,69.0,-48.0,-48.0,22.0
78111,Switzerland,FR,2020-04-17,-72.0,-10.0,,-49.0,-48.0,25.0
78112,Switzerland,FR,2020-04-18,-75.0,-15.0,57.0,-39.0,-36.0,17.0
78113,Switzerland,FR,2020-04-19,-74.0,-5.0,13.0,-41.0,-29.0,
78114,Switzerland,FR,2020-04-20,-68.0,-22.0,,-50.0,-44.0,21.0
78115,Switzerland,FR,2020-04-21,-68.0,-16.0,,-48.0,-44.0,21.0
78116,Switzerland,FR,2020-04-22,-70.0,-15.0,70.0,-45.0,-43.0,19.0
78117,Switzerland,FR,2020-04-23,-69.0,-14.0,86.0,-45.0,-43.0,20.0
78118,Switzerland,FR,2020-04-24,-69.0,-3.0,,-44.0,-43.0,22.0
78119,Switzerland,FR,2020-04-25,-73.0,-8.0,43.0,-36.0,-33.0,16.0
78120,Switzerland,FR,2020-04-26,-75.0,-10.0,-13.0,-47.0,-28.0,
78121,Switzerland,FR,2020-04-27,-59.0,-4.0,,-40.0,-39.0,17.0
78122,Switzerland,FR,2020-04-28,-62.0,-2.0,-17.0,-48.0,-40.0,18.0
78123,Switzerland,FR,2020-04-29,-64.0,-4.0,16.0,-43.0,-39.0,18.0
78124,Switzerland,FR,2020-04-30,-64.0,-4.0,-30.0,-51.0,-40.0,21.0
78125,Switzerland,FR,2020-05-01,-63.0,5.0,-11.0,-48.0,-42.0,23.0
78126,Switzerland,FR,2020-05-02,-68.0,-3.0,-30.0,-41.0,-28.0,17.0
78127,Switzerland,FR,2020-05-03,-70.0,4.0,14.0,-32.0,-22.0,
78128,Switzerland,FR,2020-05-04,-54.0,-9.0,,-37.0,-35.0,15.0
78129,Switzerland,FR,2020-05-05,-58.0,-4.0,11.0,-43.0,-37.0,18.0
78130,Switzerland,FR,2020-05-06,-59.0,-4.0,34.0,-39.0,-34.0,16.0
78131,Switzerland,FR,2020-05-07,-51.0,0.0,100.0,-36.0,-35.0,15.0
78132,Switzerland,FR,2020-05-08,-53.0,4.0,74.0,-36.0,-33.0,17.0
78133,Switzerland,FR,2020-05-09,-54.0,10.0,103.0,-19.0,-18.0,10.0
78134,Switzerland,FR,2020-05-10,-57.0,,22.0,-25.0,-13.0,7.0
78135,Switzerland,FR,2020-05-11,-31.0,-5.0,8.0,-39.0,-29.0,14.0
78136,Switzerland,FR,2020-05-12,-30.0,0.0,15.0,-35.0,-29.0,14.0
78137,Switzerland,FR,2020-05-13,-37.0,-3.0,-26.0,-43.0,-29.0,14.0
78138,Switzerland,FR,2020-05-14,-34.0,1.0,4.0,-38.0,-29.0,13.0
78139,Switzerland,FR,2020-05-15,-35.0,2.0,-5.0,-36.0,-27.0,15.0
78140,Switzerland,FR,2020-05-16,-32.0,3.0,37.0,-20.0,-9.0,10.0
78141,Switzerland,FR,2020-05-17,-28.0,,90.0,-9.0,-7.0,5.0
78142,Switzerland,FR,2020-05-18,-24.0,1.0,,-29.0,-27.0,11.0
78143,Switzerland,FR,2020-05-19,-22.0,9.0,,-25.0,-27.0,10.0
78144,Switzerland,FR,2020-05-20,-11.0,31.0,71.0,-22.0,-27.0,7.0
78145,Switzerland,FR,2020-05-21,-50.0,-64.0,,-25.0,-81.0,21.0
78146,Switzerland,FR,2020-05-22,-15.0,22.0,141.0,-29.0,-52.0,16.0
78147,Switzerland,FR,2020-05-23,-33.0,0.0,-18.0,-33.0,-9.0,11.0
78148,Switzerland,FR,2020-05-24,-21.0,,57.0,-4.0,-3.0,4.0
78149,Switzerland,FR,2020-05-25,-15.0,5.0,,-25.0,-26.0,10.0
78150,Switzerland,FR,2020-05-26,-12.0,10.0,,-23.0,-25.0,9.0
78151,Switzerland,FR,2020-05-27,-15.0,8.0,48.0,-21.0,-24.0,9.0
78152,Switzerland,FR,2020-05-28,-15.0,11.0,53.0,-21.0,-24.0,9.0
78153,Switzerland,FR,2020-05-29,-15.0,17.0,56.0,-18.0,-23.0,10.0
78154,Switzerland,FR,2020-05-30,-16.0,17.0,81.0,0.0,1.0,4.0
78155,Switzerland,FR,2020-05-31,-6.0,,113.0,10.0,-1.0,0.0
78156,Switzerland,FR,2020-06-01,-13.0,-23.0,,-23.0,-74.0,18.0
78157,Switzerland,FR,2020-06-02,-12.0,16.0,,-14.0,-19.0,6.0
78158,Switzerland,FR,2020-06-03,-19.0,9.0,18.0,-20.0,-20.0,8.0
78159,Switzerland,FR,2020-06-04,-19.0,9.0,-23.0,-26.0,-21.0,10.0
78160,Switzerland,FR,2020-06-05,-18.0,9.0,-16.0,-24.0,-19.0,10.0
78161,Switzerland,FR,2020-06-06,-17.0,8.0,-18.0,-17.0,4.0,7.0
78162,Switzerland,FR,2020-06-07,-37.0,,-38.0,-29.0,-3.0,7.0
78163,Switzerland,FR,2020-06-08,-13.0,0.0,24.0,-18.0,-20.0,7.0
78164,Switzerland,FR,2020-06-09,-9.0,6.0,-6.0,-18.0,-20.0,7.0
78165,Switzerland,FR,2020-06-10,-4.0,17.0,-7.0,-15.0,-19.0,5.0
78166,Switzerland,FR,2020-06-11,-53.0,-63.0,67.0,-36.0,-59.0,17.0
78167,Switzerland,FR,2020-06-12,-10.0,14.0,95.0,-18.0,-38.0,9.0
78168,Switzerland,FR,2020-06-13,-23.0,0.0,12.0,-17.0,1.0,6.0
78169,Switzerland,FR,2020-06-14,-28.0,,-20.0,-21.0,2.0,5.0
78170,Switzerland,FR,2020-06-15,-11.0,2.0,,-16.0,-19.0,6.0
78171,Switzerland,FR,2020-06-16,-6.0,6.0,47.0,-11.0,-19.0,6.0
78172,Switzerland,FR,2020-06-17,-14.0,5.0,-6.0,-17.0,-18.0,7.0
78173,Switzerland,FR,2020-06-18,-13.0,2.0,28.0,-14.0,-19.0,6.0
78174,Switzerland,FR,2020-06-19,-14.0,4.0,27.0,-15.0,-18.0,6.0
78175,Switzerland,FR,2020-06-20,-17.0,3.0,72.0,1.0,3.0,2.0
78176,Switzerland,FR,2020-06-21,-3.0,,77.0,8.0,5.0,-1.0
78177,Switzerland,FR,2020-06-22,-10.0,2.0,,-9.0,-20.0,5.0
78178,Switzerland,FR,2020-06-23,-5.0,7.0,,-4.0,-20.0,3.0
78179,Switzerland,FR,2020-06-24,-11.0,7.0,109.0,-6.0,-17.0,2.0
78180,Switzerland,FR,2020-06-25,-6.0,13.0,,-6.0,-17.0,2.0
78181,Switzerland,FR,2020-06-26,-8.0,14.0,85.0,-6.0,-16.0,3.0
78182,Switzerland,FR,2020-06-27,-12.0,9.0,101.0,7.0,1.0,0.0
78183,Switzerland,FR,2020-06-28,-12.0,,25.0,-4.0,4.0,1.0
78184,Switzerland,FR,2020-06-29,-6.0,8.0,,-10.0,-16.0,5.0
78185,Switzerland,FR,2020-06-30,2.0,9.0,,0.0,-15.0,2.0
78186,Switzerland,FR,2020-07-01,-6.0,10.0,79.0,-8.0,-15.0,3.0
78187,Switzerland,FR,2020-07-02,-3.0,14.0,62.0,-7.0,-15.0,4.0
78188,Switzerland,FR,2020-07-03,-5.0,12.0,72.0,-7.0,-16.0,4.0
78189,Switzerland,FR,2020-07-04,-12.0,7.0,119.0,11.0,2.0,-1.0
78190,Switzerland,FR,2020-07-05,-1.0,,105.0,9.0,4.0,-3.0
78191,Switzerland,FR,2020-07-06,-5.0,6.0,,-12.0,-23.0,4.0
78192,Switzerland,FR,2020-07-07,0.0,9.0,,-6.0,-23.0,2.0
78193,Switzerland,FR,2020-07-08,-7.0,6.0,,-10.0,-22.0,1.0
78194,Switzerland,FR,2020-07-09,-6.0,7.0,,-9.0,-23.0,2.0
78195,Switzerland,FR,2020-07-10,-10.0,8.0,102.0,-15.0,-23.0,4.0
78196,Switzerland,FR,2020-07-11,-11.0,8.0,99.0,-4.0,-2.0,1.0
78197,Switzerland,FR,2020-07-12,3.0,,123.0,9.0,-1.0,-3.0
78198,Switzerland,FR,2020-07-13,-5.0,6.0,,-13.0,-27.0,4.0
78199,Switzerland,FR,2020-07-14,-3.0,4.0,,-11.0,-27.0,3.0
78200,Switzerland,FR,2020-07-15,-8.0,5.0,74.0,-20.0,-24.0,5.0
78201,Switzerland,FR,2020-07-16,-6.0,7.0,101.0,-20.0,-26.0,5.0
78202,Switzerland,FR,2020-07-17,-9.0,5.0,108.0,-17.0,-26.0,5.0
78203,Switzerland,FR,2020-07-18,-15.0,1.0,134.0,3.0,-4.0,-1.0
78204,Switzerland,FR,2020-07-19,4.0,,123.0,11.0,-2.0,-4.0
78205,Switzerland,FR,2020-07-20,-6.0,4.0,,-15.0,-30.0,3.0
78206,Switzerland,FR,2020-07-21,-2.0,5.0,,-15.0,-30.0,4.0
78207,Switzerland,FR,2020-07-22,-8.0,3.0,103.0,-20.0,-28.0,5.0
78208,Switzerland,FR,2020-07-23,-6.0,5.0,,-17.0,-28.0,4.0
78209,Switzerland,FR,2020-07-24,-9.0,7.0,88.0,-17.0,-29.0,5.0
78210,Switzerland,FR,2020-07-25,-14.0,1.0,142.0,4.0,-6.0,-2.0
78211,Switzerland,FR,2020-07-26,2.0,,90.0,4.0,0.0,-2.0
78212,Switzerland,FR,2020-07-27,-1.0,7.0,,-17.0,-38.0,4.0
